KNN,NN,NB,DT,LR (L1),LR (L2)
0.9999995783625795,0.9987870896870579,0.9988790066447246,0.9991023339317774,0.9987893384199672,0.9986951727293911
0.9999951910746345,0.9618640895772753,0.9872244471940218,0.9991743385400723,0.9618002798884313,0.9552611487038258
0.9973142345568488,0.95837023914969,0.16012649130372286,0.9991015274034142,0.9600709849157054,0.9545049063336307
